i,j,k,Alt_Si3N4,Anc_Si3N4,lambda,n_eff,A_eff,lambda_nm
42,7,5,0.6666666666666667,1.5,1.48265306122449,1.7915981309510802,8.372350806562248e-13,1482.6530612244899
42,7,6,0.7333333333333334,1.5,1.48265306122449,1.8099162578798598,8.773221839737872e-13,1482.6530612244899
42,7,7,0.8,1.5,1.48265306122449,1.8252716206545438,9.202782299688907e-13,1482.6530612244899
42,7,8,0.8666666666666667,1.5,1.48265306122449,1.838038232293516,9.64577454408986e-13,1482.6530612244899
42,7,9,0.9333333333333333,1.5,1.48265306122449,1.8489380546041014,1.0107440684883322e-12,1482.6530612244899
42,7,10,1.0,1.5,1.48265306122449,1.8581318122072672,1.0574693344686266e-12,1482.6530612244899
42,8,1,0.4,1.6666666666666665,1.48265306122449,1.6749725267999038,7.854246396471594e-13,1482.6530612244899
42,8,2,0.4666666666666667,1.6666666666666665,1.48265306122449,1.7180559434415823,7.981783852666866e-13,1482.6530612244899
42,8,3,0.5333333333333333,1.6666666666666665,1.48265306122449,1.7526174829019412,8.253889778244269e-13,1482.6530612244899
42,8,4,0.6000000000000001,1.6666666666666665,1.48265306122449,1.7801695658276622,8.606960332960143e-13,1482.6530612244899
42,8,5,0.6666666666666667,1.6666666666666665,1.48265306122449,1.802653505565445,9.013402643611327e-13,1482.6530612244899
42,8,6,0.7333333333333334,1.6666666666666665,1.48265306122449,1.8209079117719211,9.452184455863757e-13,1482.6530612244899
42,8,7,0.8,1.6666666666666665,1.48265306122449,1.8362054776762509,9.920961462853308e-13,1482.6530612244899
42,8,8,0.8666666666666667,1.6666666666666665,1.48265306122449,1.8489237451068599,1.0403634573066394e-12,1482.6530612244899
42,8,9,0.9333333333333333,1.6666666666666665,1.48265306122449,1.859776973168466,1.0905667721634355e-12,1482.6530612244899
42,8,10,1.0,1.6666666666666665,1.48265306122449,1.868930405002551,1.1413315726596357e-12,1482.6530612244899
42,9,1,0.4,1.8333333333333333,1.48265306122449,1.683407113598273,8.390640880117581e-13,1482.6530612244899
42,9,2,0.4666666666666667,1.8333333333333333,1.48265306122449,1.7264958531551593,8.549599990176058e-13,1482.6530612244899
42,9,3,0.5333333333333333,1.8333333333333333,1.48265306122449,1.760989469523991,8.852107224878011e-13,1482.6530612244899
42,9,4,0.6000000000000001,1.8333333333333333,1.48265306122449,1.7884855901461982,9.24044533203912e-13,1482.6530612244899
42,9,5,0.6666666666666667,1.8333333333333333,1.48265306122449,1.8109279654585408,9.686079948672606e-13,1482.6530612244899
42,9,6,0.7333333333333334,1.8333333333333333,1.48265306122449,1.8291240479550734,1.0162159614760332e-12,1482.6530612244899
42,9,7,0.8,1.8333333333333333,1.48265306122449,1.844376704947111,1.067088585585614e-12,1482.6530612244899
42,9,8,0.8666666666666667,1.8333333333333333,1.48265306122449,1.8570631507991024,1.119518556736669e-12,1482.6530612244899
42,9,9,0.9333333333333333,1.8333333333333333,1.48265306122449,1.8678760165122485,1.1737828214022174e-12,1482.6530612244899
42,9,10,1.0,1.8333333333333333,1.48265306122449,1.8769988461488685,1.2286980921022573e-12,1482.6530612244899
42,10,1,0.4,2.0,1.48265306122449,1.6900326089363307,8.964706548469487e-13,1482.6530612244899
42,10,2,0.4666666666666667,2.0,1.48265306122449,1.7330592902938486,9.14649937458636e-13,1482.6530612244899
42,10,3,0.5333333333333333,2.0,1.48265306122449,1.7675119496722127,9.482581770603288e-13,1482.6530612244899
42,10,4,0.6000000000000001,2.0,1.48265306122449,1.7949547857514074,9.90617416763887e-13,1482.6530612244899
42,10,5,0.6666666666666667,2.0,1.48265306122449,1.8173380563306785,1.038804043005163e-12,1482.6530612244899
42,10,6,0.7333333333333334,2.0,1.48265306122449,1.8354974542350913,1.0904299327930047e-12,1482.6530612244899
42,10,7,0.8,2.0,1.48265306122449,1.8507120399650978,1.1453954816965024e-12,1482.6530612244899
42,10,8,0.8666666666666667,2.0,1.48265306122449,1.8633596015132359,1.2018643374489088e-12,1482.6530612244899
42,10,9,0.9333333333333333,2.0,1.48265306122449,1.8741474992929457,1.2604616380393823e-12,1482.6530612244899
42,10,10,1.0,2.0,1.48265306122449,1.8832452099043901,1.3196538947236794e-12,1482.6530612244899
43,1,1,0.4,0.5,1.4935714285714285,0.0,0.0,1493.5714285714284
43,1,2,0.4666666666666667,0.5,1.4935714285714285,0.0,0.0,1493.5714285714284
43,1,3,0.5333333333333333,0.5,1.4935714285714285,1.4602121309595888,8.211174484917881e-13,1493.5714285714284
43,1,4,0.6000000000000001,0.5,1.4935714285714285,1.4125678662634886,1.056218691966195e-12,1493.5714285714284
43,1,5,0.6666666666666667,0.5,1.4935714285714285,1.4251960518410225,1.008577950130669e-12,1493.5714285714284
43,1,6,0.7333333333333334,0.5,1.4935714285714285,1.4376140893431544,9.91368187072295e-13,1493.5714285714284
43,1,7,0.8,0.5,1.4935714285714285,1.4485973232593714,9.870070096252795e-13,1493.5714285714284
43,1,8,0.8666666666666667,0.5,1.4935714285714285,1.4579099822790669,9.905107449513304e-13,1493.5714285714284
43,1,9,0.9333333333333333,0.5,1.4935714285714285,1.466985754286426,1.0067227428078269e-12,1493.5714285714284
43,1,10,1.0,0.5,1.4935714285714285,1.4747386090398569,1.0260338275237781e-12,1493.5714285714284
43,2,1,0.4,0.6666666666666666,1.4935714285714285,1.4641424661570017,7.918124338948914e-13,1493.5714285714284
43,2,2,0.4666666666666667,0.6666666666666666,1.4935714285714285,1.4979611415412815,7.338741279460144e-13,1493.5714285714284
43,2,3,0.5333333333333333,0.6666666666666666,1.4935714285714285,1.5281398069079457,7.160205648355545e-13,1493.5714285714284
43,2,4,0.6000000000000001,0.6666666666666666,1.4935714285714285,1.5534130220290934,7.166590249536242e-13,1493.5714285714284
43,2,5,0.6666666666666667,0.6666666666666666,1.4935714285714285,1.574666502273794,7.276154793537475e-13,1493.5714285714284
43,2,6,0.7333333333333334,0.6666666666666666,1.4935714285714285,1.5927228597785388,7.471437066405021e-13,1493.5714285714284
43,2,7,0.8,0.6666666666666666,1.4935714285714285,1.608070336792863,7.709023620521326e-13,1493.5714285714284
43,2,8,0.8666666666666667,0.6666666666666666,1.4935714285714285,1.6209220119389487,7.970055901980344e-13,1493.5714285714284
43,2,9,0.9333333333333333,0.6666666666666666,1.4935714285714285,1.6322130139737603,8.268391427649965e-13,1493.5714285714284
43,2,10,1.0,0.6666666666666666,1.4935714285714285,1.6417738614319453,8.576895265210407e-13,1493.5714285714284
43,3,1,0.4,0.8333333333333333,1.4935714285714285,1.540291705700185,6.648828551382183e-13,1493.5714285714284
43,3,2,0.4666666666666667,0.8333333333333333,1.4935714285714285,1.5808746518293153,6.458107210191949e-13,1493.5714285714284
43,3,3,0.5333333333333333,0.8333333333333333,1.4935714285714285,1.6143678755499091,6.471385661229997e-13,1493.5714285714284
43,3,4,0.6000000000000001,0.8333333333333333,1.4935714285714285,1.6418053488218474,6.606181385965721e-13,1493.5714285714284
43,3,5,0.6666666666666667,0.8333333333333333,1.4935714285714285,1.664625034122218,6.814251723295834e-13,1493.5714285714284
43,3,6,0.7333333333333334,0.8333333333333333,1.4935714285714285,1.6832370490645228,7.060600156047692e-13,1493.5714285714284
43,3,7,0.8,0.8333333333333333,1.4935714285714285,1.6990318543109408,7.343333876123572e-13,1493.5714285714284
43,3,8,0.8666666666666667,0.8333333333333333,1.4935714285714285,1.7122949883715752,7.647675719433101e-13,1493.5714285714284
43,3,9,0.9333333333333333,0.8333333333333333,1.4935714285714285,1.7235911004654891,7.96800610435029e-13,1493.5714285714284
43,3,10,1.0,0.8333333333333333,1.4935714285714285,1.7331998819935046,8.299357418602729e-13,1493.5714285714284
43,4,1,0.4,1.0,1.4935714285714285,1.590442527523393,6.456260307831157e-13,1493.5714285714284
43,4,2,0.4666666666666667,1.0,1.4935714285714285,1.6326394083863789,6.386183876470527e-13,1493.5714285714284
43,4,3,0.5333333333333333,1.0,1.4935714285714285,1.667210187105433,6.490072681761458e-13,1493.5714285714284
43,4,4,0.6000000000000001,1.0,1.4935714285714285,1.6950546946904959,6.684537432910733e-13,1493.5714285714284
43,4,5,0.6666666666666667,1.0,1.4935714285714285,1.7179121205739645,6.934958301653667e-13,1493.5714285714284
43,4,6,0.7333333333333334,1.0,1.4935714285714285,1.7366348239975489,7.224276383091499e-13,1493.5714285714284
43,4,7,0.8,1.0,1.4935714285714285,1.7523787208389219,7.542182084712066e-13,1493.5714285714284
43,4,8,0.8666666666666667,1.0,1.4935714285714285,1.765486314620803,7.874740973877332e-13,1493.5714285714284
43,4,9,0.9333333333333333,1.0,1.4935714285714285,1.776736769829413,8.227305514379411e-13,1493.5714285714284
43,4,10,1.0,1.0,1.4935714285714285,1.7862378319037129,8.586516392523746e-13,1493.5714285714284
43,5,1,0.4,1.1666666666666665,1.4935714285714285,1.622748707726792,6.629334499980633e-13,1493.5714285714284
43,5,2,0.4666666666666667,1.1666666666666665,1.4935714285714285,1.6656442168665375,6.630004362016946e-13,1493.5714285714284
43,5,3,0.5333333333333333,1.1666666666666665,1.4935714285714285,1.700442026756185,6.784986252928451e-13,1493.5714285714284
43,5,4,0.6000000000000001,1.1666666666666665,1.4935714285714285,1.7283380243736717,7.022898664829008e-13,1493.5714285714284
43,5,5,0.6666666666666667,1.1666666666666665,1.4935714285714285,1.751183113311897,7.313352649539976e-13,1493.5714285714284
43,5,6,0.7333333333333334,1.1666666666666665,1.4935714285714285,1.7698179455750862,7.638509598663276e-13,1493.5714285714284
43,5,7,0.8,1.1666666666666665,1.4935714285714285,1.7854641800991682,7.991476755378029e-13,1493.5714285714284
43,5,8,0.8666666666666667,1.1666666666666665,1.4935714285714285,1.7984867539779057,8.358338895454707e-13,1493.5714285714284
43,5,9,0.9333333333333333,1.1666666666666665,1.4935714285714285,1.809632893122086,8.743966952395992e-13,1493.5714285714284
43,5,10,1.0,1.1666666666666665,1.4935714285714285,1.819040954451203,9.1356654081799e-13,1493.5714285714284
43,6,1,0.4,1.3333333333333333,1.4935714285714285,1.6447020177921206,6.975968244350687e-13,1493.5714285714284
43,6,2,0.4666666666666667,1.3333333333333333,1.4935714285714285,1.687920120973239,7.029346309044925e-13,1493.5714285714284
43,6,3,0.5333333333333333,1.3333333333333333,1.4935714285714285,1.7227051004606986,7.222233760864184e-13,1493.5714285714284
43,6,4,0.6000000000000001,1.3333333333333333,1.4935714285714285,1.7505621186304596,7.498795809697772e-13,1493.5714285714284
43,6,5,0.6666666666666667,1.3333333333333333,1.4935714285714285,1.7733734967608428,7.829662409632923e-13,1493.5714285714284
43,6,6,0.7333333333333334,1.3333333333333333,1.4935714285714285,1.7918944451810948,8.189702318752556e-13,1493.5714285714284
43,6,7,0.8,1.3333333333333333,1.4935714285714285,1.8074530961107143,8.579488814023723e-13,1493.5714285714284
43,6,8,0.8666666666666667,1.3333333333333333,1.4935714285714285,1.820416316623256,8.984628774887199e-13,1493.5714285714284
43,6,9,0.9333333333333333,1.3333333333333333,1.4935714285714285,1.8314676983650509,9.405670770801864e-13,1493.5714285714284
43,6,10,1.0,1.3333333333333333,1.4935714285714285,1.8408052943254751,9.83365660136375e-13,1493.5714285714284
43,7,1,0.4,1.5,1.4935714285714285,1.6604504429749851,7.429750616401081e-13,1493.5714285714284
43,7,2,0.4666666666666667,1.5,1.4935714285714285,1.7036666843206778,7.515747807741891e-13,1493.5714285714284
43,7,3,0.5333333333333333,1.5,1.4935714285714285,1.7384486437102533,7.74790750149701e-13,1493.5714285714284
43,7,4,0.6000000000000001,1.5,1.4935714285714285,1.766232178747744,8.061304337287388e-13,1493.5714285714284
43,7,5,0.6666666666666667,1.5,1.4935714285714285,1.788933492656426,8.427520991458735e-13,1493.5714285714284
43,7,6,0.7333333333333334,1.5,1.4935714285714285,1.8073914300713572,8.82661027426531e-13,1493.5714285714284
43,7,7,0.8,1.5,1.4935714285714285,1.8228735522140243,9.254988033041489e-13,1493.5714285714284
43,7,8,0.8666666666666667,1.5,1.4935714285714285,1.8357516752309542,9.69722340463249e-13,1493.5714285714284
43,7,9,0.9333333333333333,1.5,1.4935714285714285,1.8467517108552918,1.0158492707092067e-12,1493.5714285714284
43,7,10,1.0,1.5,1.4935714285714285,1.8560336011945326,1.0625603568608301e-12,1493.5714285714284
43,8,1,0.4,1.6666666666666665,1.4935714285714285,1.6718292658872254,7.931963493590608e-13,1493.5714285714284
43,8,2,0.4666666666666667,1.6666666666666665,1.4935714285714285,1.7150597685268856,8.049513408259159e-13,1493.5714285714284
43,8,3,0.5333333333333333,1.6666666666666665,1.4935714285714285,1.7497908996118674,8.315334024024184e-13,1493.5714285714284
43,8,4,0.6000000000000001,1.6666666666666665,1.4935714285714285,1.7775095869227189,8.664269124512603e-13,1493.5714285714284
43,8,5,0.6666666666666667,1.6666666666666665,1.4935714285714285,1.800148727964893,9.067857458769779e-13,1493.5714285714284
43,8,6,0.7333333333333334,1.6666666666666665,1.4935714285714285,1.8185425313417483,9.504742665794172e-13,1493.5714285714284
43,8,7,0.8,1.6666666666666665,1.4935714285714285,1.8339662701527697,9.97221621463878e-13,1493.5714285714284
43,8,8,0.8666666666666667,1.6666666666666665,1.4935714285714285,1.8467954702173954,1.045401088722348e-12,1493.5714285714284
43,8,9,0.9333333333333333,1.6666666666666665,1.4935714285714285,1.8577481776303812,1.095551716479478e-12,1493.5714285714284
43,8,10,1.0,1.6666666666666665,1.4935714285714285,1.866989059388362,1.146289524050043e-12,1493.5714285714284
43,9,1,0.4,1.8333333333333333,1.4935714285714285,1.6803787872708167,8.468923000224855e-13,1493.5714285714284
43,9,2,0.4666666666666667,1.8333333333333333,1.4935714285714285,1.7236191829406098,8.617919270217671e-13,1493.5714285714284
43,9,3,0.5333333333333333,1.8333333333333333,1.4935714285714285,1.7582832696140829,8.913972621670602e-13,1493.5714285714284
43,9,4,0.6000000000000001,1.8333333333333333,1.4935714285714285,1.7859463389981396,9.298047093741832e-13,1493.5714285714284
43,9,5,0.6666666666666667,1.8333333333333333,1.4935714285714285,1.8085441271057427,9.740734333313884e-13,1493.5714285714284
43,9,6,0.7333333333333334,1.8333333333333333,1.4935714285714285,1.8268788612461548,1.0214761564970027e-12,1493.5714285714284
43,9,7,0.8,1.8333333333333333,1.4935714285714285,1.8422571279640894,1.0722057973480587e-12,1493.5714285714284
43,9,8,0.8666666666666667,1.8333333333333333,1.4935714285714285,1.855054161532292,1.1245382192018932e-12,1493.5714285714284
43,9,9,0.9333333333333333,1.8333333333333333,1.4935714285714285,1.8659657355226071,1.1787359318067073e-12,1493.5714285714284
43,9,10,1.0,1.8333333333333333,1.4935714285714285,1.875175458205749,1.2336126021709233e-12,1493.5714285714284
43,10,1,0.4,2.0,1.4935714285714285,1.687096704361765,9.044530340034801e-13,1493.5714285714284
43,10,2,0.4666666666666667,2.0,1.4935714285714285,1.7302765094680548,9.216098802857547e-13,1493.5714285714284
43,10,3,0.5333333333333333,2.0,1.4935714285714285,1.7649006528742113,9.545587020144463e-13,1493.5714285714284
43,10,4,0.6000000000000001,2.0,1.4935714285714285,1.792510339156766,9.96474468426944e-13,1493.5714285714284
43,10,5,0.6666666666666667,2.0,1.4935714285714285,1.8150483171566347,1.0443472900282724e-12,1493.5714285714284
43,10,6,0.7333333333333334,2.0,1.4935714285714285,1.8333460604484442,1.0957562857150606e-12,1493.5714285714284
43,10,7,0.8,2.0,1.4935714285714285,1.8486856933246394,1.1505658793113514e-12,1493.5714285714284
43,10,8,0.8666666666666667,2.0,1.4935714285714285,1.8614431088321544,1.206922799191388e-12,1493.5714285714284
43,10,9,0.9333333333333333,2.0,1.4935714285714285,1.8723293249560173,1.2654436355831872e-12,1493.5714285714284
43,10,10,1.0,2.0,1.4935714285714285,1.8815134421133042,1.3245865161111573e-12,1493.5714285714284
44,1,1,0.4,0.5,1.5044897959183674,0.0,0.0,1504.4897959183675
44,1,2,0.4666666666666667,0.5,1.5044897959183674,0.0,0.0,1504.4897959183675
44,1,3,0.5333333333333333,0.5,1.5044897959183674,1.4560133551924355,8.454463233840422e-13,1504.4897959183675
44,1,4,0.6000000000000001,0.5,1.5044897959183674,1.4080111652880838,1.092808077644593e-12,1504.4897959183675
44,1,5,0.6666666666666667,0.5,1.5044897959183674,1.4202526113585021,1.040684482596613e-12,1504.4897959183675
44,1,6,0.7333333333333334,0.5,1.5044897959183674,1.4323936234315853,1.02014588234877e-12,1504.4897959183675
44,1,7,0.8,0.5,1.5044897959183674,1.4431621243505857,1.013135988004371e-12,1504.4897959183675
44,1,8,0.8666666666666667,0.5,1.5044897959183674,1.452305474851322,1.0145257849555934e-12,1504.4897959183675
44,1,9,0.9333333333333333,0.5,1.5044897959183674,1.4612775879119768,1.029349473018134e-12,1504.4897959183675
44,1,10,1.0,0.5,1.5044897959183674,1.468950884794522,1.0475456992548965e-12,1504.4897959183675
44,2,1,0.4,0.6666666666666666,1.5044897959183674,1.459556507074004,8.136829238763323e-13,1504.4897959183675
44,2,2,0.4666666666666667,0.6666666666666666,1.5044897959183674,1.4930007446378664,7.514847926004942e-13,1504.4897959183675
44,2,3,0.5333333333333333,0.6666666666666666,1.5044897959183674,1.5230123048088253,7.31194412285574e-13,1504.4897959183675
44,2,4,0.6000000000000001,0.6666666666666666,1.5044897959183674,1.5482295111958766,7.303323251091353e-13,1504.4897959183675
44,2,5,0.6666666666666667,0.6666666666666666,1.5044897959183674,1.5694845991789654,7.403063570562257e-13,1504.4897959183675
44,2,6,0.7333333333333334,0.6666666666666666,1.5044897959183674,1.5875887935863628,7.592989676439807e-13,1504.4897959183675
44,2,7,0.8,0.6666666666666666,1.5044897959183674,1.602997261248162,7.827057858555477e-13,1504.4897959183675
44,2,8,0.8666666666666667,0.6666666666666666,1.5044897959183674,1.615911836939576,8.085785480119997e-13,1504.4897959183675
44,2,9,0.9333333333333333,0.6666666666666666,1.5044897959183674,1.627275646498118,8.383421116339687e-13,1504.4897959183675
44,2,10,1.0,0.6666666666666666,1.5044897959183674,1.6369041615812385,8.691779413430342e-13,1504.4897959183675
44,3,1,0.4,0.8333333333333333,1.5044897959183674,1.5358053534657272,6.782540604450504e-13,1504.4897959183675
44,3,2,0.4666666666666667,0.8333333333333333,1.5044897959183674,1.5763268410984395,6.570931549655769e-13,1504.4897959183675
44,3,3,0.5333333333333333,0.8333333333333333,1.5044897959183674,1.6098606944831688,6.571848032698741e-13,1504.4897959183675
44,3,4,0.6000000000000001,0.8333333333333333,1.5044897959183674,1.6373919970275912,6.699412753896073e-13,1504.4897959183675
